sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type
d074.s056,mr. heiser does this sound like a truly workable plan to you,3,semcor.d074.s056.t001,sound,VERB,sound%2:39:06::,sound#v#2,100
d075.s016,earlier this woman had been so filled with a chaotic variety of introjects that at times when she was in her room alone it would sound to a passerby as though there were several different persons in the room as she would vocalize in various kinds of voice,24,semcor.d075.s016.t012,sound,VERB,sound%2:39:03::,sound#v#2,100
d089.s046,must records always sound like records,3,semcor.d089.s046.t002,sound,VERB,sound%2:39:00::,sound#v#2,100
d089.s056,records sound like records because they provide a different sort of experience than live music,1,semcor.d089.s056.t001,sound,VERB,sound%2:39:00::,sound#v#2,100
d089.s062,yet it is the accumulation of distortion the fitting together of fractional bits until the total reaches the threshold of our awareness that makes records sound like records,25,semcor.d089.s062.t011,sound,VERB,sound%2:39:00::,sound#v#2,100
d116.s040,we &apos;d seen his handiwork out in the back yard and the little his tenants had told us of him did make him sound a little special,22,semcor.d116.s040.t007,sound,VERB,sound%2:39:06::,sound#v#2,100
d150.s063,rousseau had to admit that though he could n&apos;t agree to a public performance he would indeed just for his own private satisfaction dearly love to know how his work would sound when done by professional musicians and by trained voices,31,semcor.d150.s063.t014,sound,VERB,sound%2:39:06::,sound#v#2,100
d175.s124,he expected concetta &apos;s thin hand to reach down to grasp the boy and her shrill impetuous voice to sound against the rotundity of his disfigured flesh that was never sure of hearing anything,19,semcor.d175.s124.t011,sound,VERB,sound%2:32:00::,sound#v#2,100
d191.s065,elaine stritch who sings with a persuasively warm huskiness belts some life into most of her songs but the other members of the cast sound as lukewarm as mr. coward &apos;s songs,24,semcor.d191.s065.t002,sound,VERB,sound%2:39:03::,sound#v#2,100
d256.s009,it may sound extravagant to say that there has never been a more engaging animal in all literature,2,semcor.d256.s009.t000,sound,VERB,sound%2:39:06::,sound#v#2,100
d267.s016,he says that if he were to express to you once again his own profound determination to go to the mainland and his faith that that return is feasible he would merely sound redundant,32,semcor.d267.s016.t004,sound,VERB,sound%2:39:06::,sound#v#2,100
d279.s002,jeb cautioned him not to be too hopeful and then ignoring his own advice said excitedly but it does sound good,19,semcor.d279.s002.t004,sound,VERB,sound%2:39:06::,sound#v#2,100
d330.s004,another medium another sitter would produce a somewhat different content but in general it would probably sound much like the foregoing reading,16,semcor.d330.s004.t001,sound,VERB,sound%2:39:06::,sound#v#2,100
d330.s043,if he is not told which of four or five readings was meant for him he can more readily assess each item in a larger frame does that statement really sound as if it were for me significant in my particular life,30,semcor.d330.s043.t002,sound,VERB,sound%2:39:06::,sound#v#2,100
d350.s053,to the average american this must sound like an incredible tale from a saturday night tv movie,6,semcor.d350.s053.t000,sound,VERB,sound%2:39:06::,sound#v#2,100
d002.s100,feverishly he tried to brush away this intuition,4,semcor.d002.s100.t002,brush,VERB,brush%2:30:00::,brush#v#2,100
d182.s032,most of us brush our teeth by hand,3,semcor.d182.s032.t000,brush,VERB,brush%2:35:02::,brush#v#2,100
d182.s037,it is conceivable that broxodent could do a better job than ordinary brushing especially in those who do not brush their teeth properly,19,semcor.d182.s037.t008,brush,VERB,brush%2:35:02::,brush#v#2,100
d182.s039,the results were good although they are difficult to compare with hand brushing particularly when the individual knows how to brush his teeth properly,20,semcor.d182.s039.t011,brush,VERB,brush%2:35:02::,brush#v#2,100
d204.s076,for an antique effect on jars brush creek-turn brown toner on bisque ware and sponge it off,6,semcor.d204.s076.t000,brush,VERB,brush%2:35:01::,brush#v#2,100
d268.s089,as the pool is emptied stand by to brush down the walls and bottom while they are still wet,7,semcor.d268.s089.t002,brush,VERB,brush%2:35:02::,brush#v#2,100
d270.s127,if he backed against the fence one of the cars would brush him as it passed and he would be cruelly lacerated by the wire,11,semcor.d270.s127.t001,brush,VERB,brush%2:35:00::,brush#v#2,100
d308.s071,she started to brush the dirt and bits of leaves off her clothes,3,semcor.d308.s071.t001,brush,VERB,brush%2:35:01::,brush#v#2,100
d310.s088,at exactly 7 30 he felt a fluttering object brush his face,9,semcor.d310.s088.t001,brush,VERB,brush%2:35:00::,brush#v#2,100
d003.s005,international law had to fit the conditions of europe and nothing that could not fit this system or the interests of the great european nations collectively could possibly emerge as law in any meaningful sense,3,semcor.d003.s005.t001,fit,VERB,fit%2:42:05::,fit#v#2,100
d003.s005,international law had to fit the conditions of europe and nothing that could not fit this system or the interests of the great european nations collectively could possibly emerge as law in any meaningful sense,13,semcor.d003.s005.t005,fit,VERB,fit%2:42:05::,fit#v#2,100
d003.s011,thus theory and doctrine applicable among the great nations and the smaller european states did not really comfortably fit less developed and less powerful societies elsewhere,18,semcor.d003.s011.t012,fit,VERB,fit%2:42:05::,fit#v#2,100
d010.s031,this means that the antennae of the congregation are extended into the community picking up the wave lengths of those who will fit into the social and economic level of the congregation the mission of the church is actually a process of informal co-optation the lay ministry is a means to recruit like-minded people who will strengthen the social class nucleus of the congregation,20,semcor.d010.s031.t007,fit,VERB,fit%2:42:01::,fit#v#2,100
d010.s032,churches can be strengthened through this process of co-optation so long as the environs of the church provide a sufficient pool of people who can fit the pattern of economic integration once the pool of recruits diminishes the congregation is helpless friendly contacts no longer keep it going,25,semcor.d010.s032.t010,fit,VERB,fit%2:42:01::,fit#v#2,100
d042.s051,its terms will tend to be labile or vague and they will fit actual languages more and more badly,12,semcor.d042.s051.t004,fit,VERB,fit%2:42:04::,fit#v#2,100
d048.s028,the district courts in the framing of equitable decrees are clothed &apos; with large discretion to model their judgments to fit the exigencies of the particular case &apos;,19,semcor.d048.s028.t009,fit,VERB,fit%2:42:05::,fit#v#2,100
d057.s053,he will know that general policy papers written months before may not fit his problem because of crucial changes in circumstance,12,semcor.d057.s053.t007,fit,VERB,fit%2:42:05::,fit#v#2,100
d078.s062,the lyric mercer remembers was tailored to fit the unusual melody,7,semcor.d078.s062.t004,fit,VERB,fit%2:42:01::,fit#v#2,100
d162.s003,mike remained in trance there was much to grok loose ends to puzzle over and fit into his growing all that he had seen and heard and been at the archangel foster tabernacle not just cusp when he and digby had come face to face alone why bishop senator boone made him warily uneasy how miss dawn ardent tasted like a water brother when she was not the smell of goodness he had incompletely grokked in the jumping up and down and wailing,13,semcor.d162.s003.t007,fit,VERB,fit%2:42:05::,fit#v#2,100
d167.s028,there is nothing to suggest that the brain can alter past impressions to fit into an original realistic and unbroken continuity like we experience in dreams,13,semcor.d167.s028.t007,fit,VERB,fit%2:42:05::,fit#v#2,100
d199.s070,some manufacturers have had the foresight to provide a socket for the chuck key otherwise you &apos;ll have to spend a few minutes to either attach a suitable spring clip somewhere on the press head or fit the key to a length of light chain and fasten to the bottom of the motor mount so that the key is out of the way when not in use,36,semcor.d199.s070.t004,fit,VERB,fit%2:30:01::,fit#v#2,100
d204.s071,check fit of lid on jar if inner lid is too big trim to fit allowing room for thickness of glaze,14,semcor.d204.s071.t003,fit,VERB,fit%2:42:02::,fit#v#2,100
d204.s122,a cardboard pattern cut to fit inside holder will help to prevent warping,5,semcor.d204.s122.t001,fit,VERB,fit%2:42:02::,fit#v#2,100
d237.s026,this narrow professionalism &apos;&apos; does not even fit the present realities of their situation as the pressure of minorities and the power and respectability of the realtors increase,7,semcor.d237.s026.t000,fit,VERB,fit%2:42:04::,fit#v#2,100
d248.s013,occlusion is the dentist &apos;s expression for the way teeth fit together when the jaws are closed,10,semcor.d248.s013.t001,fit,VERB,fit%2:42:02::,fit#v#2,100
d248.s041,the failure of teeth to fit together when closed interferes with normal chewing so that a child may swallow food whole and put a burden on his digestive system,5,semcor.d248.s041.t000,fit,VERB,fit%2:42:02::,fit#v#2,100
d248.s089,in the past an orthodontist might have tried over four or five years to straighten and fit the boy &apos;s large teeth into a jaw that despite some growth would never accommodate them,16,semcor.d248.s089.t002,fit,VERB,fit%2:30:01::,fit#v#2,100
d264.s076,walnut wormy chestnut pecan three varieties of burl hand-woven philippine cane ceramic tiles marble are used to emphasize the feeling of texture and of permanence the furniture to fit into rooms with tiled floors brick or paneled walls windows that bring in the outdoors,28,semcor.d264.s076.t001,fit,VERB,fit%2:42:05::,fit#v#2,100
d271.s027,all this emphasis on centrality and on the number 5 as a symbolic expression of the center which seems to have begun as far back as 400 b. c. also may conceivably have led to the development of the five-elements school and the subsequent efforts to fit everything into numerical categories of five,46,semcor.d271.s027.t003,fit,VERB,fit%2:30:01::,fit#v#2,100
d298.s125,all matching surfaces should be checked frequently and mated on a cut and fit basis,13,semcor.d298.s125.t003,fit,VERB,fit%2:42:02::,fit#v#2,100
d318.s070,he had a bakery make buns sized to fit his franks,8,semcor.d318.s070.t002,fit,VERB,fit%2:30:01::,fit#v#2,100
d344.s009,he says the state in order to proceed with economic development must develop an understanding of how the various parts of its economy fit together and dovetail into the national economy,23,semcor.d344.s009.t003,fit,VERB,fit%2:42:03::,fit#v#2,100
d004.s016,in this final line we have the key to his nature,3,semcor.d004.s016.t001,line,NOUN,line%1:10:02::,line#n#1,100
