sent_id,sent,word_num,un_id,lemma,pos_tag,sense_key,sense_number,hom_type
d001.s004,if there was collusion between an outside murderer and a member of the household it would be an elementary precaution to check on the door later,21,semcor.d001.s004.t009,check,VERB,check%2:31:00::,check#v#2,100
d008.s131,it &apos;ll probably be at least an hour or two before i can check back with you,12,semcor.d008.s131.t005,check,VERB,check%2:31:00::,check#v#2,100
d017.s065,the state cops would check from time to time pass word when there was word to pass,4,semcor.d017.s065.t001,check,VERB,check%2:41:04::,check#v#2,100
d039.s004,one way to determine whether we have so dangerous a technology would be to check the strength of our society &apos;s organs to see if their functioning is as healthy as before,14,semcor.d039.s004.t007,check,VERB,check%2:41:04::,check#v#2,100
d097.s126,the music surged up but it failed to check it,8,semcor.d097.s126.t004,check,VERB,check%2:41:08::,check#v#2,100
d103.s040,watson had nodded absently and muttered that he would check the lists himself later,9,semcor.d103.s040.t004,check,VERB,check%2:31:02::,check#v#2,100
d199.s018,at the same time check the electrical plumbing and sanitary requirements as well as possible zoning regulations,4,semcor.d199.s018.t000,check,VERB,check%2:31:00::,check#v#2,100
d199.s019,whether electricity and public water and sewers are available or not check the local customs in the use of bottled or l-p gas we give you alternatives later on,11,semcor.d199.s019.t001,check,VERB,check%2:31:00::,check#v#2,100
d206.s062,or the frequent need to check and discipline himself to the wisest pace of the consummation can put him off stride and make it impossible for him to be continuously ready for penetration over a long period,5,semcor.d206.s062.t000,check,VERB,check%2:41:08::,check#v#2,100
d226.s115,fighting pleasure itself he begged b &apos; dikkat to check the records and to tell him how long he had been there,9,semcor.d226.s115.t002,check,VERB,check%2:31:00::,check#v#2,100
d266.s067,the white house is taking extraordinary steps to check the rapid growth of juvenile delinquency in the united states,8,semcor.d266.s067.t001,check,VERB,check%2:41:08::,check#v#2,100
d269.s080,ninety-nine times out of a hundred the motel manager does n&apos;t check the license number on the plates against the license number the tenant writes out,11,semcor.d269.s080.t000,check,VERB,check%2:41:04::,check#v#2,100
d298.s041,let exactly 1 &apos;&apos; of a &apos;&apos; extend beyond b &apos;&apos; and use a square to check your angle to exactly 90 degrees,16,semcor.d298.s041.t003,check,VERB,check%2:31:00::,check#v#2,100
d340.s003,if i could call in they could check the story while we were on our way,6,semcor.d340.s003.t001,check,VERB,check%2:31:02::,check#v#2,100
d340.s065,the local law here would hold me till they check clear back home and maybe more than that,9,semcor.d340.s065.t001,check,VERB,check%2:31:00::,check#v#2,100
d001.s006,much better to break a cellar window &apos;&apos;,3,semcor.d001.s006.t002,break,VERB,break%2:30:06::,break#v#2,100
d006.s021,now i lay me down to sleep the gray-backs o &apos; er my body creep if they should bite before i wake i pray the lord their jaws to break &apos;&apos;,29,semcor.d006.s021.t010,break,VERB,break%2:35:01::,break#v#2,100
d012.s022,for the occasion on which everyone already knows everyone else and the host wishes them to meet one or a few honored newcomers then the open house &apos;&apos; system is advantageous because the honored guests are fixed connective points and the drifting guests make and break connections at the door,43,semcor.d012.s022.t023,break,VERB,break%2:41:01::,break#v#2,100
d034.s065,rev did n&apos;t need to break the wax seal read the contract and find out,5,semcor.d034.s065.t001,break,VERB,break%2:30:10::,break#v#2,100
d037.s006,on the other hand the fictional detective does not break strikes or handle divorce cases no client would ever think of asking him to do such things,6,semcor.d037.s006.t004,break,VERB,break%2:30:03::,break#v#2,100
d038.s167,a seeping coldness entered holden &apos;s being his nerves seemed frost-bitten down to the tips of his tingling fingers and his spine felt stiff and glass like liable to break like an icicle at any moment,29,semcor.d038.s167.t016,break,VERB,break%2:30:00::,break#v#2,100
d051.s057,sleepily as if half reluctant to break the silence he lifted his voice rhu-beb ni ice fresh rhu-beb today &apos;&apos;,6,semcor.d051.s057.t003,break,VERB,break%2:30:03::,break#v#2,100
d058.s105,to break the monotony it may be necessary to invent tasks that will keep the family busy,1,semcor.d058.s105.t000,break,VERB,break%2:30:03::,break#v#2,100
d099.s032,before them stalked the beadle proclaiming as he went thus the council deals with those who break its laws adulterers thieves murderers and lewd persons,16,semcor.d099.s032.t007,break,VERB,break%2:41:00::,break#v#2,100
d101.s061,the company which performed the pulitzer prize musical here last night and will repeat it twice today is full of bounce the politicians are in fine voice the chorines evoke happy memories and the little flower rides to break a lance again,37,semcor.d101.s061.t021,break,VERB,break%2:30:00::,break#v#2,100
d121.s066,she came down against him and he tried to break her fall,8,semcor.d121.s066.t002,break,VERB,break%2:30:09::,break#v#2,100
d126.s032,if the orioles are to break their losing streak within the next two days it will have to be at the expense of the american league champion new york yankees who come in here tomorrow for a night game and a single test sunday afternoon,5,semcor.d126.s032.t001,break,VERB,break%2:30:03::,break#v#2,100
d127.s007,a train rushes straight at the audience or a great wave threatens to break over the seats,13,semcor.d127.s007.t007,break,VERB,break%2:38:01::,break#v#2,100
d129.s040,the argument against this last approach is comparable to that which rejects stories about hoop snakes about snakes that break themselves into many pieces and join up again or even of ghosts that chase people out of graveyards the mere piling up of testimony does not prove to the scientific mind the existence of hoop snakes joint snakes or ghosts,17,semcor.d129.s040.t009,break,VERB,break%2:30:00::,break#v#2,100
d139.s042,greek civilization was swirling toward its great revolution in which the developed qualities of the hellenic outlook were suddenly to break forth,20,semcor.d139.s042.t010,break,VERB,break%2:37:00::,break#v#2,100
d153.s079,chickens have short memories &apos;&apos; the doctor remarked that &apos;s why they are better company than most people i know &apos;&apos; and he went on to break some important news to alex,25,semcor.d153.s079.t013,break,VERB,break%2:32:00::,break#v#2,100
d185.s098,the opinion continues here that with a 162 game schedule pitching spread thin through a 10 team league and a most inviting target in los angeles &apos; wrigley field jr. mantle just might break the most glamorous record on the books babe ruth &apos;s 60 homers of 1927,30,semcor.d185.s098.t018,break,VERB,break%2:33:00::,break#v#2,100
d192.s058,the heavy glass did n&apos;t break but the top flew off sugar sprayed with a hiss that was loud in the silence,5,semcor.d192.s058.t000,break,VERB,break%2:30:00::,break#v#2,100
d194.s079,i feel that few burglars would be prone to break and enter into someone &apos;s apartment if they were met with a good hardy growl that a dog would provide,9,semcor.d194.s079.t002,break,VERB,break%2:41:11::,break#v#2,100
d200.s058,you can unscrew this tube and replace it with a smoothbore insert for use with .22 shotshells to break the little targo clay targets,18,semcor.d200.s058.t002,break,VERB,break%2:35:01::,break#v#2,100
d200.s063,they &apos;ll travel 50 feet or more when thrown from the spring trap but it &apos;s almost impossible to break one after it passes the 35 foot mark,19,semcor.d200.s063.t003,break,VERB,break%2:35:01::,break#v#2,100
d209.s048,but what if somebody decides to break it,6,semcor.d209.s048.t001,break,VERB,break%2:41:00::,break#v#2,100
d219.s009,in the family &apos;s own words during the third of twelve visits they had reached the crisis peak either the situation will give or we will break &apos;&apos;,26,semcor.d219.s009.t002,break,VERB,break%2:30:00::,break#v#2,100
d263.s112,if we break the minister to our bit we are buying back our own sins,2,semcor.d263.s112.t000,break,VERB,break%2:30:11::,break#v#2,100
d263.s113,if he won n&apos;t break we add to the stress he bears,4,semcor.d263.s113.t000,break,VERB,break%2:30:11::,break#v#2,100
d285.s144,cabot turned back to the men and he was drunk with the thing they would do wild to break from the cloying warmth of the saloon into the cold of the ebbing night,18,semcor.d285.s144.t003,break,VERB,break%2:38:02::,break#v#2,100
d297.s033,there were two possible methods of breaching the conservative barriers around the rules committee 1 to pack it with additional liberals and break the conservative-liberal deadlock or 2 to remove one of the conservatives namely mississippi &apos;s 14 term william meyers colmer pronounced calmer,22,semcor.d297.s033.t003,break,VERB,break%2:30:02::,break#v#2,100
d300.s096,and pretty soon gray fox is announcing that he won n&apos;t have anyone around that &apos;s against him and setting out to break his second territorial treaty with the birds,21,semcor.d300.s096.t003,break,VERB,break%2:41:00::,break#v#2,100
d311.s042,mrs. marr also has a number of parolees to mother &apos;&apos; watching to see that they do not break their parole and that they also learn to readjust to society,18,semcor.d311.s042.t004,break,VERB,break%2:42:00::,break#v#2,100
d337.s042,that should a minister in boston trust himself to his heart should he speak without book and consequently break some law of speech or be hurried into some daring hyperbole he should find little mercy &apos;&apos;,18,semcor.d337.s042.t002,break,VERB,break%2:41:00::,break#v#2,100
d001.s007,do n&apos;t forget there was the hope it would pass for a natural death &apos;&apos; pauling reminded him,9,semcor.d001.s007.t003,pass,VERB,pass%2:41:04::,pass#v#2,100
d015.s013,the fast opening of the shutter consists of a piece of aluminum foil approximately f placed directly in front of the camera lens so that no light may pass into the camera,25,semcor.d015.s013.t012,pass,VERB,pass%2:38:00::,pass#v#2,100
d015.s015,during the discharge the magnetic forces set up by the passage of current cause the edges of the foil to roll inward toward its center line thus allowing light to pass into the camera,27,semcor.d015.s015.t014,pass,VERB,pass%2:38:00::,pass#v#2,100
d017.s065,the state cops would check from time to time pass word when there was word to pass,6,semcor.d017.s065.t003,pass,VERB,pass%2:32:01::,pass#v#2,100
d017.s065,the state cops would check from time to time pass word when there was word to pass,13,semcor.d017.s065.t006,pass,VERB,pass%2:32:01::,pass#v#2,100
d028.s114,when you pass a church on an irish bus all the hands flurry in the sign of the cross,2,semcor.d028.s114.t000,pass,VERB,pass%2:38:05::,pass#v#2,100
d047.s051,the student of ideas and their place in history will always be concerned with the patterns of transition which are at the same time patterns of transformation whereby ideas pass from one area of activity to another,26,semcor.d047.s051.t014,pass,VERB,pass%2:38:00::,pass#v#2,100
d134.s058,someone said that while we were standing here and arguing about it the british would be gone but cousin simmons said he had watched them marching west early in the morning and moving at a much brisker pace it had still taken half an hour for their column to pass what with the narrowness of the road and their baggage and ammunition carts,48,semcor.d134.s058.t022,pass,VERB,pass%2:38:01::,pass#v#2,100
d155.s024,fulton legislators work with city officials to pass enabling legislation that will permit the establishment of a fair and equitable &apos;&apos; pension plan for city employes,7,semcor.d155.s024.t004,pass,VERB,pass%2:41:02::,pass#v#2,100
d158.s066,if some future khrushchev decided to rake up the misdeeds of his revered predecessor would not the factory workers pass the same resolutions applauding his dispossession,17,semcor.d158.s066.t009,pass,VERB,pass%2:41:02::,pass#v#2,100
d170.s053,those children who can chin themselves should be told to do one chin up each time they pass under it,16,semcor.d170.s053.t007,pass,VERB,pass%2:38:00::,pass#v#2,100
d173.s071,on the street outside hieronymus envisions a holocaust of the vanities of this world such a burning of artistic and erotic productions as his namesake actually brought to pass in florence and prophetically he issues his curse gladius dei super terram cito et velociter &apos;&apos;,28,semcor.d173.s071.t014,pass,VERB,pass%2:30:00::,pass#v#2,100
